Data Source in SDW: https://sdw.ecb.europa.eu/quickview.do?SERIES_KEY=165.YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_3M,,,,,,
,YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_3M,,,,,
,"Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Yield curve spot rate, 3-month maturity - Euro, provided by ECB",,,,,
Collection:,End of period (E),,,,,
Period\Unit:,[Percent per annum ],,,,,
,,obs. status,,,,
30/06/2022,-0.324235,Normal value (A),,#REF!,#REF!,
29/06/2022,-0.252741,Normal value (A),,#REF!,#REF!,
28/06/2022,-0.260835,Normal value (A),,#REF!,#REF!,
27/06/2022,-0.33637,Normal value (A),,#REF!,#REF!,
24/06/2022,-0.372706,Normal value (A),,#REF!,#REF!,
23/06/2022,-0.340235,Normal value (A),,#REF!,#REF!,
22/06/2022,-0.213354,Normal value (A),,#REF!,#REF!,
21/06/2022,-0.108919,Normal value (A),,#REF!,#REF!,
20/06/2022,-0.116798,Normal value (A),,#REF!,#REF!,
17/06/2022,-0.131689,Normal value (A),,#REF!,#REF!,
16/06/2022,-0.0433,Normal value (A),,#REF!,#REF!,
15/06/2022,-0.068076,Normal value (A),,#REF!,#REF!,
14/06/2022,-0.027518,Normal value (A),,#REF!,#REF!,
13/06/2022,-0.040393,Normal value (A),,#REF!,#REF!,
10/06/2022,-0.155908,Normal value (A),,#REF!,#REF!,
09/06/2022,-0.091963,Normal value (A),,#REF!,#REF!,
08/06/2022,-0.108643,Normal value (A),,#REF!,#REF!,
07/06/2022,-0.16519,Normal value (A),,#REF!,#REF!,
06/06/2022,-0.151413,Normal value (A),,#REF!,#REF!,
03/06/2022,-0.177624,Normal value (A),,#REF!,#REF!,
02/06/2022,-0.188337,Normal value (A),,#REF!,#REF!,
01/06/2022,-0.230996,Normal value (A),,#REF!,#REF!,
31/05/2022,-0.258844,Normal value (A),,#REF!,#REF!,
30/05/2022,-0.277141,Normal value (A),,#REF!,#REF!,
27/05/2022,-0.348991,Normal value (A),,#REF!,#REF!,
26/05/2022,-0.320199,Normal value (A),,#REF!,#REF!,
25/05/2022,-0.306255,Normal value (A),,#REF!,#REF!,
24/05/2022,-0.319413,Normal value (A),,#REF!,#REF!,
23/05/2022,-0.298141,Normal value (A),,#REF!,#REF!,
20/05/2022,-0.340403,Normal value (A),,#REF!,#REF!,
19/05/2022,-0.360127,Normal value (A),,#REF!,#REF!,
18/05/2022,-0.360858,Normal value (A),,#REF!,#REF!,
17/05/2022,-0.394019,Normal value (A),,#REF!,#REF!,
16/05/2022,-0.423643,Normal value (A),,#REF!,#REF!,
13/05/2022,-0.422585,Normal value (A),,#REF!,#REF!,
12/05/2022,-0.464751,Normal value (A),,#REF!,#REF!,
11/05/2022,-0.469362,Normal value (A),,#REF!,#REF!,
10/05/2022,-0.455638,Normal value (A),,#REF!,#REF!,
09/05/2022,-0.432636,Normal value (A),,#REF!,#REF!,
06/05/2022,-0.382834,Normal value (A),,#REF!,#REF!,
05/05/2022,-0.420215,Normal value (A),,#REF!,#REF!,
04/05/2022,-0.396515,Normal value (A),,#REF!,#REF!,
03/05/2022,-0.410155,Normal value (A),,#REF!,#REF!,
02/05/2022,-0.418724,Normal value (A),,#REF!,#REF!,
29/04/2022,-0.386769,Normal value (A),,#REF!,#REF!,
28/04/2022,-0.427227,Normal value (A),,#REF!,#REF!,
27/04/2022,-0.45122,Normal value (A),,#REF!,#REF!,
26/04/2022,-0.473313,Normal value (A),,#REF!,#REF!,
25/04/2022,-0.452081,Normal value (A),,#REF!,#REF!,
22/04/2022,-0.438055,Normal value (A),,#REF!,#REF!,
21/04/2022,-0.472026,Normal value (A),,#REF!,#REF!,
20/04/2022,-0.469247,Normal value (A),,#REF!,#REF!,
19/04/2022,-0.455843,Normal value (A),,#REF!,#REF!,
14/04/2022,-0.472904,Normal value (A),,#REF!,#REF!,
13/04/2022,-0.489858,Normal value (A),,#REF!,#REF!,
12/04/2022,-0.464263,Normal value (A),,#REF!,#REF!,
11/04/2022,-0.448155,Normal value (A),,#REF!,#REF!,
08/04/2022,-0.491435,Normal value (A),,#REF!,#REF!,
07/04/2022,-0.509853,Normal value (A),,#REF!,#REF!,
06/04/2022,-0.483547,Normal value (A),,#REF!,#REF!,
05/04/2022,-0.501381,Normal value (A),,#REF!,#REF!,
04/04/2022,-0.512652,Normal value (A),,#REF!,#REF!,
01/04/2022,-0.547369,Normal value (A),,#REF!,#REF!,
31/03/2022,-0.529928,Normal value (A),,#REF!,#REF!,
30/03/2022,-0.500548,Normal value (A),,#REF!,#REF!,
29/03/2022,-0.545631,Normal value (A),,#REF!,#REF!,
28/03/2022,-0.537895,Normal value (A),,#REF!,#REF!,
25/03/2022,-0.577584,Normal value (A),,#REF!,#REF!,
24/03/2022,-0.58314,Normal value (A),,#REF!,#REF!,
23/03/2022,-0.56709,Normal value (A),,#REF!,#REF!,
22/03/2022,-0.586865,Normal value (A),,#REF!,#REF!,
21/03/2022,-0.602123,Normal value (A),,#REF!,#REF!,
18/03/2022,-0.639608,Normal value (A),,#REF!,#REF!,
17/03/2022,-0.62483,Normal value (A),,#REF!,#REF!,
16/03/2022,-0.619309,Normal value (A),,#REF!,#REF!,
15/03/2022,-0.62177,Normal value (A),,#REF!,#REF!,
14/03/2022,-0.617437,Normal value (A),,#REF!,#REF!,
11/03/2022,-0.671685,Normal value (A),,#REF!,#REF!,
10/03/2022,-0.664921,Normal value (A),,#REF!,#REF!,
09/03/2022,-0.687927,Normal value (A),,#REF!,#REF!,
08/03/2022,-0.684088,Normal value (A),,#REF!,#REF!,
07/03/2022,-0.691145,Normal value (A),,#REF!,#REF!,
04/03/2022,-0.675711,Normal value (A),,#REF!,#REF!,
03/03/2022,-0.648663,Normal value (A),,#REF!,#REF!,
02/03/2022,-0.659521,Normal value (A),,#REF!,#REF!,
01/03/2022,-0.674691,Normal value (A),,#REF!,#REF!,
28/02/2022,-0.620831,Normal value (A),,#REF!,#REF!,
25/02/2022,-0.577471,Normal value (A),,#REF!,#REF!,
24/02/2022,-0.599173,Normal value (A),,#REF!,#REF!,
23/02/2022,-0.571929,Normal value (A),,#REF!,#REF!,
22/02/2022,-0.596416,Normal value (A),,#REF!,#REF!,
21/02/2022,-0.592516,Normal value (A),,#REF!,#REF!,
18/02/2022,-0.615794,Normal value (A),,#REF!,#REF!,
17/02/2022,-0.611982,Normal value (A),,#REF!,#REF!,
16/02/2022,-0.576949,Normal value (A),,#REF!,#REF!,
15/02/2022,-0.582569,Normal value (A),,#REF!,#REF!,
14/02/2022,-0.573882,Normal value (A),,#REF!,#REF!,
11/02/2022,-0.568527,Normal value (A),,#REF!,#REF!,
10/02/2022,-0.577774,Normal value (A),,#REF!,#REF!,
09/02/2022,-0.570822,Normal value (A),,#REF!,#REF!,
08/02/2022,-0.554132,Normal value (A),,#REF!,#REF!,
07/02/2022,-0.535331,Normal value (A),,#REF!,#REF!,
04/02/2022,-0.553346,Normal value (A),,#REF!,#REF!,
03/02/2022,-0.580267,Normal value (A),,#REF!,#REF!,
02/02/2022,-0.611826,Normal value (A),,#REF!,#REF!,
01/02/2022,-0.636346,Normal value (A),,#REF!,#REF!,
31/01/2022,-0.635914,Normal value (A),,#REF!,#REF!,
28/01/2022,-0.622384,Normal value (A),,#REF!,#REF!,
27/01/2022,-0.618232,Normal value (A),,#REF!,#REF!,
26/01/2022,-0.611424,Normal value (A),,#REF!,#REF!,
25/01/2022,-0.648116,Normal value (A),,#REF!,#REF!,
24/01/2022,-0.646861,Normal value (A),,#REF!,#REF!,
21/01/2022,-0.648474,Normal value (A),,#REF!,#REF!,
20/01/2022,-0.64637,Normal value (A),,#REF!,#REF!,
19/01/2022,-0.629071,Normal value (A),,#REF!,#REF!,
18/01/2022,-0.648622,Normal value (A),,#REF!,#REF!,
17/01/2022,-0.648279,Normal value (A),,#REF!,#REF!,
14/01/2022,-0.635078,Normal value (A),,#REF!,#REF!,
13/01/2022,-0.623149,Normal value (A),,#REF!,#REF!,
12/01/2022,-0.629701,Normal value (A),,#REF!,#REF!,
11/01/2022,-0.625693,Normal value (A),,#REF!,#REF!,
10/01/2022,-0.631469,Normal value (A),,#REF!,#REF!,
07/01/2022,-0.64363,Normal value (A),,#REF!,#REF!,
06/01/2022,-0.648337,Normal value (A),,#REF!,#REF!,
05/01/2022,-0.656414,Normal value (A),,#REF!,#REF!,
04/01/2022,-0.63748,Normal value (A),,#REF!,#REF!,
03/01/2022,-0.647908,Normal value (A),,#REF!,#REF!,
31/12/2021,-0.694991,Normal value (A),,#REF!,#REF!,
30/12/2021,-0.687219,Normal value (A),,#REF!,#REF!,
29/12/2021,-0.702107,Normal value (A),,#REF!,#REF!,
28/12/2021,-0.678064,Normal value (A),,#REF!,#REF!,
27/12/2021,-0.67657,Normal value (A),,#REF!,#REF!,
24/12/2021,-0.687406,Normal value (A),,#REF!,#REF!,
23/12/2021,-0.681109,Normal value (A),,#REF!,#REF!,
22/12/2021,-0.70264,Normal value (A),,#REF!,#REF!,
21/12/2021,-0.724673,Normal value (A),,#REF!,#REF!,
20/12/2021,-0.726798,Normal value (A),,#REF!,#REF!,
17/12/2021,-0.7244,Normal value (A),,#REF!,#REF!,
16/12/2021,-0.757475,Normal value (A),,#REF!,#REF!,
15/12/2021,-0.708655,Normal value (A),,#REF!,#REF!,
14/12/2021,-0.700276,Normal value (A),,#REF!,#REF!,
13/12/2021,-0.7373,Normal value (A),,#REF!,#REF!,
10/12/2021,-0.736366,Normal value (A),,#REF!,#REF!,
09/12/2021,-0.772147,Normal value (A),,#REF!,#REF!,
08/12/2021,-0.772731,Normal value (A),,#REF!,#REF!,
07/12/2021,-0.802844,Normal value (A),,#REF!,#REF!,
06/12/2021,-0.813951,Normal value (A),,#REF!,#REF!,
03/12/2021,-0.802297,Normal value (A),,#REF!,#REF!,
02/12/2021,-0.821625,Normal value (A),,#REF!,#REF!,
01/12/2021,-0.814927,Normal value (A),,#REF!,#REF!,
30/11/2021,-0.816703,Normal value (A),,#REF!,#REF!,
29/11/2021,-0.807861,Normal value (A),,#REF!,#REF!,
26/11/2021,-0.789196,Normal value (A),,#REF!,#REF!,
25/11/2021,-0.815717,Normal value (A),,#REF!,#REF!,
24/11/2021,-0.823699,Normal value (A),,#REF!,#REF!,
23/11/2021,-0.832957,Normal value (A),,#REF!,#REF!,
22/11/2021,-0.819139,Normal value (A),,#REF!,#REF!,
19/11/2021,-0.791798,Normal value (A),,#REF!,#REF!,
18/11/2021,-0.806265,Normal value (A),,#REF!,#REF!,
17/11/2021,-0.781296,Normal value (A),,#REF!,#REF!,
16/11/2021,-0.780007,Normal value (A),,#REF!,#REF!,
15/11/2021,-0.772303,Normal value (A),,#REF!,#REF!,
12/11/2021,-0.749133,Normal value (A),,#REF!,#REF!,
11/11/2021,-0.749282,Normal value (A),,#REF!,#REF!,
10/11/2021,-0.759814,Normal value (A),,#REF!,#REF!,
09/11/2021,-0.74981,Normal value (A),,#REF!,#REF!,
08/11/2021,-0.727485,Normal value (A),,#REF!,#REF!,
05/11/2021,-0.701987,Normal value (A),,#REF!,#REF!,
04/11/2021,-0.693669,Normal value (A),,#REF!,#REF!,
03/11/2021,-0.722171,Normal value (A),,#REF!,#REF!,
02/11/2021,-0.691131,Normal value (A),,#REF!,#REF!,
01/11/2021,-0.660054,Normal value (A),,#REF!,#REF!,
29/10/2021,-0.640912,Normal value (A),,#REF!,#REF!,
28/10/2021,-0.662406,Normal value (A),,#REF!,#REF!,
27/10/2021,-0.698059,Normal value (A),,#REF!,#REF!,
26/10/2021,-0.680871,Normal value (A),,#REF!,#REF!,
25/10/2021,-0.672532,Normal value (A),,#REF!,#REF!,
22/10/2021,-0.668133,Normal value (A),,#REF!,#REF!,
21/10/2021,-0.676418,Normal value (A),,#REF!,#REF!,
20/10/2021,-0.669679,Normal value (A),,#REF!,#REF!,
19/10/2021,-0.682581,Normal value (A),,#REF!,#REF!,
18/10/2021,-0.685187,Normal value (A),,#REF!,#REF!,
15/10/2021,-0.681052,Normal value (A),,#REF!,#REF!,
14/10/2021,-0.671924,Normal value (A),,#REF!,#REF!,
13/10/2021,-0.693119,Normal value (A),,#REF!,#REF!,
12/10/2021,-0.69528,Normal value (A),,#REF!,#REF!,
11/10/2021,-0.695233,Normal value (A),,#REF!,#REF!,
08/10/2021,-0.6943,Normal value (A),,#REF!,#REF!,
07/10/2021,-0.693881,Normal value (A),,#REF!,#REF!,
06/10/2021,-0.690576,Normal value (A),,#REF!,#REF!,
05/10/2021,-0.695365,Normal value (A),,#REF!,#REF!,
04/10/2021,-0.696899,Normal value (A),,#REF!,#REF!,
01/10/2021,-0.688829,Normal value (A),,#REF!,#REF!,
30/09/2021,-0.680333,Normal value (A),,#REF!,#REF!,
29/09/2021,-0.678625,Normal value (A),,#REF!,#REF!,
28/09/2021,-0.679166,Normal value (A),,#REF!,#REF!,
27/09/2021,-0.675108,Normal value (A),,#REF!,#REF!,
24/09/2021,-0.666962,Normal value (A),,#REF!,#REF!,
23/09/2021,-0.657381,Normal value (A),,#REF!,#REF!,
22/09/2021,-0.660535,Normal value (A),,#REF!,#REF!,
21/09/2021,-0.661315,Normal value (A),,#REF!,#REF!,
20/09/2021,-0.666659,Normal value (A),,#REF!,#REF!,
17/09/2021,-0.666839,Normal value (A),,#REF!,#REF!,
16/09/2021,-0.602923,Normal value (A),,#REF!,#REF!,
15/09/2021,-0.63021,Normal value (A),,#REF!,#REF!,
14/09/2021,-0.639345,Normal value (A),,#REF!,#REF!,
13/09/2021,-0.63883,Normal value (A),,#REF!,#REF!,
10/09/2021,-0.638752,Normal value (A),,#REF!,#REF!,
09/09/2021,-0.641951,Normal value (A),,#REF!,#REF!,
08/09/2021,-0.637317,Normal value (A),,#REF!,#REF!,
07/09/2021,-0.634192,Normal value (A),,#REF!,#REF!,
06/09/2021,-0.638331,Normal value (A),,#REF!,#REF!,
03/09/2021,-0.634836,Normal value (A),,#REF!,#REF!,
02/09/2021,-0.628762,Normal value (A),,#REF!,#REF!,
01/09/2021,-0.630802,Normal value (A),,#REF!,#REF!,
31/08/2021,-0.639997,Normal value (A),,#REF!,#REF!,
30/08/2021,-0.62745,Normal value (A),,#REF!,#REF!,
27/08/2021,-0.626197,Normal value (A),,#REF!,#REF!,
26/08/2021,-0.625642,Normal value (A),,#REF!,#REF!,
25/08/2021,-0.628454,Normal value (A),,#REF!,#REF!,
24/08/2021,-0.636635,Normal value (A),,#REF!,#REF!,
23/08/2021,-0.63824,Normal value (A),,#REF!,#REF!,
20/08/2021,-0.634719,Normal value (A),,#REF!,#REF!,
19/08/2021,-0.63678,Normal value (A),,#REF!,#REF!,
18/08/2021,-0.634945,Normal value (A),,#REF!,#REF!,
17/08/2021,-0.632027,Normal value (A),,#REF!,#REF!,
16/08/2021,-0.631546,Normal value (A),,#REF!,#REF!,
13/08/2021,-0.649649,Normal value (A),,#REF!,#REF!,
12/08/2021,-0.651425,Normal value (A),,#REF!,#REF!,
11/08/2021,-0.651108,Normal value (A),,#REF!,#REF!,
10/08/2021,-0.651625,Normal value (A),,#REF!,#REF!,
09/08/2021,-0.649629,Normal value (A),,#REF!,#REF!,
06/08/2021,-0.643632,Normal value (A),,#REF!,#REF!,
05/08/2021,-0.646853,Normal value (A),,#REF!,#REF!,
04/08/2021,-0.64847,Normal value (A),,#REF!,#REF!,
03/08/2021,-0.643048,Normal value (A),,#REF!,#REF!,
02/08/2021,-0.64183,Normal value (A),,#REF!,#REF!,
30/07/2021,-0.618908,Normal value (A),,#REF!,#REF!,
29/07/2021,-0.627429,Normal value (A),,#REF!,#REF!,
28/07/2021,-0.625892,Normal value (A),,#REF!,#REF!,
27/07/2021,-0.627931,Normal value (A),,#REF!,#REF!,
26/07/2021,-0.627186,Normal value (A),,#REF!,#REF!,
23/07/2021,-0.629725,Normal value (A),,#REF!,#REF!,
22/07/2021,-0.622454,Normal value (A),,#REF!,#REF!,
21/07/2021,-0.616254,Normal value (A),,#REF!,#REF!,
20/07/2021,-0.616791,Normal value (A),,#REF!,#REF!,
19/07/2021,-0.609252,Normal value (A),,#REF!,#REF!,
16/07/2021,-0.611346,Normal value (A),,#REF!,#REF!,
15/07/2021,-0.608695,Normal value (A),,#REF!,#REF!,
14/07/2021,-0.609903,Normal value (A),,#REF!,#REF!,
13/07/2021,-0.611942,Normal value (A),,#REF!,#REF!,
12/07/2021,-0.609825,Normal value (A),,#REF!,#REF!,
09/07/2021,-0.604309,Normal value (A),,#REF!,#REF!,
08/07/2021,-0.607336,Normal value (A),,#REF!,#REF!,
07/07/2021,-0.596356,Normal value (A),,#REF!,#REF!,
06/07/2021,-0.598127,Normal value (A),,#REF!,#REF!,
05/07/2021,-0.599941,Normal value (A),,#REF!,#REF!,
02/07/2021,-0.59303,Normal value (A),,#REF!,#REF!,
01/07/2021,-0.596996,Normal value (A),,#REF!,#REF!,
30/06/2021,-0.601275,Normal value (A),,#REF!,#REF!,
29/06/2021,-0.609195,Normal value (A),,#REF!,#REF!,
28/06/2021,-0.611122,Normal value (A),,#REF!,#REF!,
25/06/2021,-0.620616,Normal value (A),,#REF!,#REF!,
24/06/2021,-0.614732,Normal value (A),,#REF!,#REF!,
23/06/2021,-0.618419,Normal value (A),,#REF!,#REF!,
22/06/2021,-0.619598,Normal value (A),,#REF!,#REF!,
21/06/2021,-0.619837,Normal value (A),,#REF!,#REF!,
18/06/2021,-0.625999,Normal value (A),,#REF!,#REF!,
17/06/2021,-0.624694,Normal value (A),,#REF!,#REF!,
16/06/2021,-0.621729,Normal value (A),,#REF!,#REF!,
15/06/2021,-0.625584,Normal value (A),,#REF!,#REF!,
14/06/2021,-0.62199,Normal value (A),,#REF!,#REF!,
11/06/2021,-0.618821,Normal value (A),,#REF!,#REF!,
10/06/2021,-0.616295,Normal value (A),,#REF!,#REF!,
09/06/2021,-0.605806,Normal value (A),,#REF!,#REF!,
08/06/2021,-0.612303,Normal value (A),,#REF!,#REF!,
07/06/2021,-0.617079,Normal value (A),,#REF!,#REF!,
04/06/2021,-0.615708,Normal value (A),,#REF!,#REF!,
03/06/2021,-0.613211,Normal value (A),,#REF!,#REF!,
02/06/2021,-0.603108,Normal value (A),,#REF!,#REF!,
01/06/2021,-0.604931,Normal value (A),,#REF!,#REF!,
31/05/2021,-0.597958,Normal value (A),,#REF!,#REF!,
28/05/2021,-0.59535,Normal value (A),,#REF!,#REF!,
27/05/2021,-0.605298,Normal value (A),,#REF!,#REF!,
26/05/2021,-0.604514,Normal value (A),,#REF!,#REF!,
25/05/2021,-0.615019,Normal value (A),,#REF!,#REF!,
24/05/2021,-0.611316,Normal value (A),,#REF!,#REF!,
21/05/2021,-0.608587,Normal value (A),,#REF!,#REF!,
20/05/2021,-0.609344,Normal value (A),,#REF!,#REF!,
19/05/2021,-0.596693,Normal value (A),,#REF!,#REF!,
18/05/2021,-0.598087,Normal value (A),,#REF!,#REF!,
17/05/2021,-0.591223,Normal value (A),,#REF!,#REF!,
14/05/2021,-0.601448,Normal value (A),,#REF!,#REF!,
13/05/2021,-0.599296,Normal value (A),,#REF!,#REF!,
12/05/2021,-0.595686,Normal value (A),,#REF!,#REF!,
11/05/2021,-0.603891,Normal value (A),,#REF!,#REF!,
10/05/2021,-0.602014,Normal value (A),,#REF!,#REF!,
07/05/2021,-0.588895,Normal value (A),,#REF!,#REF!,
06/05/2021,-0.590461,Normal value (A),,#REF!,#REF!,
05/05/2021,-0.594542,Normal value (A),,#REF!,#REF!,
04/05/2021,-0.597798,Normal value (A),,#REF!,#REF!,
03/05/2021,-0.596864,Normal value (A),,#REF!,#REF!,
30/04/2021,-0.586075,Normal value (A),,#REF!,#REF!,
29/04/2021,-0.574667,Normal value (A),,#REF!,#REF!,
28/04/2021,-0.583907,Normal value (A),,#REF!,#REF!,
27/04/2021,-0.595684,Normal value (A),,#REF!,#REF!,
26/04/2021,-0.5954,Normal value (A),,#REF!,#REF!,
23/04/2021,-0.597146,Normal value (A),,#REF!,#REF!,
22/04/2021,-0.598667,Normal value (A),,#REF!,#REF!,
21/04/2021,-0.595305,Normal value (A),,#REF!,#REF!,
20/04/2021,-0.596067,Normal value (A),,#REF!,#REF!,
19/04/2021,-0.594887,Normal value (A),,#REF!,#REF!,
16/04/2021,-0.591576,Normal value (A),,#REF!,#REF!,
15/04/2021,-0.594711,Normal value (A),,#REF!,#REF!,
14/04/2021,-0.601319,Normal value (A),,#REF!,#REF!,
13/04/2021,-0.600732,Normal value (A),,#REF!,#REF!,
12/04/2021,-0.597204,Normal value (A),,#REF!,#REF!,
09/04/2021,-0.598117,Normal value (A),,#REF!,#REF!,
08/04/2021,-0.601347,Normal value (A),,#REF!,#REF!,
07/04/2021,-0.596787,Normal value (A),,#REF!,#REF!,
06/04/2021,-0.599071,Normal value (A),,#REF!,#REF!,
01/04/2021,-0.605571,Normal value (A),,#REF!,#REF!,
31/03/2021,-0.602878,Normal value (A),,#REF!,#REF!,
30/03/2021,-0.593965,Normal value (A),,#REF!,#REF!,
29/03/2021,-0.591482,Normal value (A),,#REF!,#REF!,
26/03/2021,-0.57975,Normal value (A),,#REF!,#REF!,
25/03/2021,-0.588486,Normal value (A),,#REF!,#REF!,
24/03/2021,-0.58297,Normal value (A),,#REF!,#REF!,
23/03/2021,-0.585772,Normal value (A),,#REF!,#REF!,
22/03/2021,-0.585329,Normal value (A),,#REF!,#REF!,
19/03/2021,-0.57782,Normal value (A),,#REF!,#REF!,
18/03/2021,-0.57837,Normal value (A),,#REF!,#REF!,
17/03/2021,-0.576105,Normal value (A),,#REF!,#REF!,
16/03/2021,-0.571585,Normal value (A),,#REF!,#REF!,
15/03/2021,-0.566348,Normal value (A),,#REF!,#REF!,
12/03/2021,-0.565697,Normal value (A),,#REF!,#REF!,
11/03/2021,-0.560106,Normal value (A),,#REF!,#REF!,
10/03/2021,-0.571322,Normal value (A),,#REF!,#REF!,
09/03/2021,-0.561784,Normal value (A),,#REF!,#REF!,
08/03/2021,-0.5665,Normal value (A),,#REF!,#REF!,
05/03/2021,-0.563403,Normal value (A),,#REF!,#REF!,
04/03/2021,-0.567165,Normal value (A),,#REF!,#REF!,
03/03/2021,-0.558269,Normal value (A),,#REF!,#REF!,
02/03/2021,-0.558158,Normal value (A),,#REF!,#REF!,
01/03/2021,-0.540325,Normal value (A),,#REF!,#REF!,
26/02/2021,-0.536043,Normal value (A),,#REF!,#REF!,
25/02/2021,-0.536198,Normal value (A),,#REF!,#REF!,
24/02/2021,-0.552791,Normal value (A),,#REF!,#REF!,
23/02/2021,-0.559209,Normal value (A),,#REF!,#REF!,
22/02/2021,-0.557816,Normal value (A),,#REF!,#REF!,
19/02/2021,-0.535287,Normal value (A),,#REF!,#REF!,
18/02/2021,-0.528043,Normal value (A),,#REF!,#REF!,
17/02/2021,-0.550395,Normal value (A),,#REF!,#REF!,
16/02/2021,-0.561285,Normal value (A),,#REF!,#REF!,
15/02/2021,-0.564217,Normal value (A),,#REF!,#REF!,
12/02/2021,-0.56874,Normal value (A),,#REF!,#REF!,
11/02/2021,-0.566535,Normal value (A),,#REF!,#REF!,
10/02/2021,-0.572835,Normal value (A),,#REF!,#REF!,
09/02/2021,-0.575076,Normal value (A),,#REF!,#REF!,
08/02/2021,-0.572719,Normal value (A),,#REF!,#REF!,
05/02/2021,-0.567439,Normal value (A),,#REF!,#REF!,
04/02/2021,-0.57124,Normal value (A),,#REF!,#REF!,
03/02/2021,-0.572592,Normal value (A),,#REF!,#REF!,
02/02/2021,-0.568245,Normal value (A),,#REF!,#REF!,
01/02/2021,-0.569261,Normal value (A),,#REF!,#REF!,
29/01/2021,-0.569004,Normal value (A),,#REF!,#REF!,
28/01/2021,-0.56354,Normal value (A),,#REF!,#REF!,
27/01/2021,-0.564341,Normal value (A),,#REF!,#REF!,
26/01/2021,-0.568459,Normal value (A),,#REF!,#REF!,
25/01/2021,-0.567028,Normal value (A),,#REF!,#REF!,
22/01/2021,-0.557089,Normal value (A),,#REF!,#REF!,
21/01/2021,-0.567891,Normal value (A),,#REF!,#REF!,
20/01/2021,-0.575875,Normal value (A),,#REF!,#REF!,
19/01/2021,-0.578353,Normal value (A),,#REF!,#REF!,
18/01/2021,-0.576441,Normal value (A),,#REF!,#REF!,
15/01/2021,-0.56938,Normal value (A),,#REF!,#REF!,
14/01/2021,-0.560789,Normal value (A),,#REF!,#REF!,
13/01/2021,-0.571448,Normal value (A),,#REF!,#REF!,
12/01/2021,-0.579578,Normal value (A),,#REF!,#REF!,
11/01/2021,-0.599204,Normal value (A),,#REF!,#REF!,
08/01/2021,-0.600648,Normal value (A),,#REF!,#REF!,
07/01/2021,-0.612033,Normal value (A),,#REF!,#REF!,
06/01/2021,-0.611325,Normal value (A),,#REF!,#REF!,
05/01/2021,-0.609113,Normal value (A),,#REF!,#REF!,
04/01/2021,-0.5986,Normal value (A),,#REF!,#REF!,
30/12/2020,-0.674326,Normal value (A),,#REF!,#REF!,
29/12/2020,-0.682903,Normal value (A),,#REF!,#REF!,
28/12/2020,-0.671265,Normal value (A),,#REF!,#REF!,
23/12/2020,-0.662166,Normal value (A),,#REF!,#REF!,
22/12/2020,-0.663766,Normal value (A),,#REF!,#REF!,
21/12/2020,-0.674081,Normal value (A),,#REF!,#REF!,
18/12/2020,-0.641652,Normal value (A),,#REF!,#REF!,
17/12/2020,-0.651735,Normal value (A),,#REF!,#REF!,
16/12/2020,-0.646973,Normal value (A),,#REF!,#REF!,
15/12/2020,-0.671771,Normal value (A),,#REF!,#REF!,
14/12/2020,-0.674033,Normal value (A),,#REF!,#REF!,
11/12/2020,-0.67012,Normal value (A),,#REF!,#REF!,
10/12/2020,-0.667016,Normal value (A),,#REF!,#REF!,
09/12/2020,-0.662005,Normal value (A),,#REF!,#REF!,
08/12/2020,-0.665733,Normal value (A),,#REF!,#REF!,
07/12/2020,-0.663528,Normal value (A),,#REF!,#REF!,
04/12/2020,-0.662678,Normal value (A),,#REF!,#REF!,
03/12/2020,-0.629278,Normal value (A),,#REF!,#REF!,
02/12/2020,-0.615711,Normal value (A),,#REF!,#REF!,
01/12/2020,-0.626619,Normal value (A),,#REF!,#REF!,
30/11/2020,-0.621891,Normal value (A),,#REF!,#REF!,
27/11/2020,-0.618101,Normal value (A),,#REF!,#REF!,
26/11/2020,-0.610125,Normal value (A),,#REF!,#REF!,
25/11/2020,-0.610069,Normal value (A),,#REF!,#REF!,
24/11/2020,-0.610717,Normal value (A),,#REF!,#REF!,
23/11/2020,-0.611502,Normal value (A),,#REF!,#REF!,
20/11/2020,-0.609143,Normal value (A),,#REF!,#REF!,
19/11/2020,-0.609314,Normal value (A),,#REF!,#REF!,
18/11/2020,-0.606914,Normal value (A),,#REF!,#REF!,
17/11/2020,-0.599837,Normal value (A),,#REF!,#REF!,
16/11/2020,-0.591764,Normal value (A),,#REF!,#REF!,
13/11/2020,-0.59619,Normal value (A),,#REF!,#REF!,
12/11/2020,-0.591994,Normal value (A),,#REF!,#REF!,
11/11/2020,-0.598806,Normal value (A),,#REF!,#REF!,
10/11/2020,-0.593677,Normal value (A),,#REF!,#REF!,
09/11/2020,-0.591513,Normal value (A),,#REF!,#REF!,
06/11/2020,-0.601565,Normal value (A),,#REF!,#REF!,
05/11/2020,-0.60786,Normal value (A),,#REF!,#REF!,
04/11/2020,-0.60626,Normal value (A),,#REF!,#REF!,
03/11/2020,-0.620839,Normal value (A),,#REF!,#REF!,
02/11/2020,-0.620528,Normal value (A),,#REF!,#REF!,
30/10/2020,-0.620305,Normal value (A),,#REF!,#REF!,
29/10/2020,-0.624623,Normal value (A),,#REF!,#REF!,
28/10/2020,-0.621409,Normal value (A),,#REF!,#REF!,
